,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,RGRZ5dIx5jOQsyPNRBthDA,Creations Baking Company,76063,32.5660807,-97.1352764,$$,4.0
1,HQ9SUxjNnPppXaTDYhswww,Marylou's Coffee and Sandwich Shoppe,76063,32.564816,-97.142199,$,4.5
2,XgNNlLV5IvoQAALRs62AIg,Eterna Health Food Store,76063,32.564757,-97.134509,$$$,5.0
3,vIsJ0jxBr5RG-qHt3l1OVQ,Hearth Cafe,76063,32.58299,-97.12952,$,4.0
4,RzJGxg-Nzhmx4MH1fgiqGA,Big D Barbecue,76063,32.5661193995569,-97.13501695461,$$,4.5
5,ZcOeLhcnCz2OWbmcGIJMuQ,Our Place Restaurant,76063,32.591334,-97.15664,$,4.0
6,vDAd9qDdKwBVfgyJgqBTQw,Twisted Root Burger,76063,32.562565,-97.1418119074096,$,3.5
7,zemuO8HM7pn5G1xIHKe3MQ,Sake Hibachi Sushi & Bar,76063,32.5921968608211,-97.1443631339079,$$,3.5
8,bYCEr4-MrM9JK9VpipdbYQ,Mama's Pizza,76063,32.59367,-97.14122,$$,3.5
9,t_5gat47qhmRuGPFmizAMg,Suzushii Sushi & Grill,76063,32.594599,-97.150933,$$,4.0
10,HtVIMOhOHTF4Zde5DjNCjA,Chili's,76063,32.58981,-97.14233,$$,3.0
11,LcpTTBUumdZmSGdXPAL-Hw,Braum's,76063,32.5933477942194,-97.1507565254393,$,2.0
12,oIlnhXDG99HIUoc9fOWbHg,On The Border Mexican Grill & Cantina,76063,32.5962316104074,-97.1491568834324,$$,3.0
