,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,1t_fur2VeQ_F9kNMemwP6w,Cookies 4 Everyone,77478,29.62357,-95.60272,$$,5.0
1,NyqbbpcH3ULwCsLi8mQG1Q,BlendIn Coffee Club,77478,29.6198005299977,-95.6296475976706,$$,4.0
2,7SF0RUDqNcZ_dfmlhK7Ncw,Cafe Goo Goo Yen,77478,29.60134,-95.60824,$,3.5
3,Jpt1t_MZLrSjw715ImCGcw,Gigi's Cupcakes of Sugarland,77478,29.6011630917287,-95.6219446929909,$$,3.0
4,szDhLIRgsWrHilWUTSUJiw,RC's Tex-Mex Kitchen,77478,29.6341521752968,-95.6199470200293,$$,4.0
5,aeO0VdynS0q7raJsxki5Mg,Nothing Bundt Cakes,77478,29.6015856,-95.6293065,$$,4.5
6,6whhj6_uPFIjzFBO6xoZ0Q,Schlotzsky's,77478,29.6052587851917,-95.6138331438924,$,4.0
7,P9G1nGxAAp_i986MjrX20w,Pizza 101,77478,29.6038317644667,-95.6111121235828,$$,3.5
8,rINfcJk17NNnO5UuBkacKg,Japaneiro's,77478,29.5972571,-95.6214201,$$,4.0
9,1MiJ8EeNyEs2haMu5I3B3g,Kublai Khan Stir-Fry,77478,29.6008226,-95.6208214,$$,3.5
10,MfScZvAePDkYHlGimdJKjA,Freebirds World Burrito,77478,29.6051149389536,-95.6136220693588,$,3.5
11,8xka38wRE7L4RM0sNML6Zw,Pacific Coast Tacos,77478,29.6025858539976,-95.619712772579,$$,3.5
12,-tmHVOW0gBoJ8cKsWGI4KA,Gepetto's Pizza,77478,29.5996322631836,-95.6121292114258,$,4.0
13,yOOWAHQnFgytuu3rZCHZ5A,Jason's Deli,77478,29.604925,-95.6128544699059,$,3.5
14,51rW6XQ6MTlo0xGxRnW94w,Torchy's Tacos,77478,29.600757,-95.6213,$,3.5
15,84wwd6yQtUuYTncZMvEs1A,BJ's Restaurant & Brewhouse,77478,29.59822,-95.620158,$$,3.0
16,Pc_-Lz44u8GyyeD0XAHHpA,Azuma on the Lake,77478,29.6008226,-95.6208214,$$,3.5
17,sAS1yIlFvQA40-af8xfpRw,Panda Garden,77478,29.6349089984613,-95.620055438237,$,4.0
18,f2gtSJktKcKW3uMg5fuyRg,Panda Express,77478,29.60269,-95.6329499,$,3.0
19,a8dP7IMMF48wFRYikQ_1cw,Churrascos Sugar Land,77478,29.6028408,-95.621382,$$$,4.0
20,HvU60COMxPB3Z2H45y2RwA,Cheddar's Scratch Kitchen,77478,29.60627,-95.64091,$$,3.0
21,N0EHjUDooc-mOOkLn2e96g,Veritas Steak and Seafood,77478,29.602196,-95.62206,$$$,3.5
22,egmNNzOZxQY_aqt_5bLOVQ,Denny's,77478,29.601682104609,-95.6331217288971,$,2.5
23,y5nqZTr2fvP-hQUr8QiOyw,Chuck E. Cheese's,77478,29.60058,-95.61853,$$,3.0
24,rBU80fkjEzJJNMwa8QrYCw,Carrabba's Italian Grill,77478,29.59729,-95.61766,$$,3.0
