,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,IiikXuyvIXeiCCeN7GlQuA,Slope & Hatch,81601,39.547934,-107.325185,$$,4.5
1,-19NTfeH65JWvY4rZR0otg,Bluebird Cafe,81601,39.5468003,-107.3246151,$,4.0
2,GLWS-8zc7X1rQ39HppQtkQ,The Pullman,81601,39.547708354255,-107.323917277307,$$,4.5
3,zgm3-91oSrZWU5dvT9gSMg,Grind,81601,39.547687,-107.325065,$$,3.5
4,MmkXWNxMFAx925cfNh8WnA,CO Ranch House,81601,39.5476573793484,-107.324485818024,$$,4.5
5,lKJdsqpAr_ScRhLA5cGuVg,Daily Bread,81601,39.546909,-107.32511,$$,4.5
6,_vfXQj28_yXfQwQWWunapw,The Lost Cajun - Glenwood Springs,81601,39.547564,-107.325051,$$,4.0
7,K-L16Pa2gLBgXIm0kbIsXg,Native Son,81601,39.54608,-107.32511,$$,4.5
8,Amz-oKjoKV341KXVsrEtdQ,Riviera Supper Club & Piano Bar,81601,39.5477044094243,-107.324431093254,$$,4.0
9,CoF-upiHg8qs-1FyRuQEBQ,Masala & Curry,81601,39.5469185101908,-107.32340061789,$$,4.5
10,lqvtwY1GIz93S2asz1ZVaQ,Glenwood Canyon Brewing,81601,39.547656,-107.323172,$$,4.0
11,NhArSFnhPdm9esBscbh3gA,Juicy Lucy's Steakhouse,81601,39.5476528740272,-107.324237823486,$$,3.5
12,cKqDxeWB7xY3B4fsEKqcxw,Smoke Modern BBQ,81601,39.5473501,-107.3249449,$$,4.0
13,IaVllQfly5zCsCGOdsT8hQ,River Blend Coffee House,81601,39.547622853266,-107.323231146428,$,4.5
14,hfQgYsTACe4bU3nSS3pkIA,Rocky Mountain Pizza,81601,39.5467512309551,-107.325582951307,$$,4.5
15,NDX6v-UXDd-cGssq6a1x0w,The Italian Underground Restaurant,81601,39.547406,-107.325052,$$,3.5
16,dFhF1_2jWuZxO3bZZLC0aA,Deja Brew Coffee & Tea,81601,39.542515,-107.325211,$,4.5
17,_9p5eDEVrBy3Pe9LqdOLHg,Rosi's Little Bavarian,81601,39.55154,-107.32787,$$,3.5
18,-WEEAKTYW9QL38yWgpFCNQ,Sacred Grounds,81601,39.547012,-107.325103,$,3.0
