,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,JDLx29yYjl_SYqNSCN48Sg,Even Stevens Sandwiches,84401,41.2265118767372,-111.970085687935,$,4.5
1,AlsbJp8mmOiGGp942VfH4Q,Sonora Grill,84401,41.2232126,-111.9718474,$$,4.0
2,0wnMIPzdV7F_EZMvcyqpEA,The Cupcake Shoppe and Bakery,84401,41.2236515,-111.971644,$$,4.0
3,XuWwaCibQwFT43_6A7cGKw,Pig & A Jelly Jar Ogden,84401,41.22056,-111.97518,$$,4.0
4,p4adGc2SSUeZXPT_xu3q6w,Good Life Cafe & Micro Juicery,84401,41.22085,-111.97388,$,4.5
5,_FRn7JObMon7UvcOGJCKYQ,The Backstage Bistro,84401,41.219847930247,-111.972284180838,$,5.0
6,4zN82wWzWTtGxeDHC6wQHA,Coffee Compound,84401,41.2223428,-111.9734565,$,4.5
7,rzK6DpgDLerTWxmGT6YU0g,Jessie Jean's on Historic 25th,84401,41.2204878927189,-111.97660882026,$,4.0
8,-r6w_hAO42kNSUEARs2Keg,The Bickering Sisters,84401,41.2210899387975,-111.973504925131,$,4.0
9,UI4XrZfBePjFHS9CMsBviQ,Hearth on 25th,84401,41.2205588926596,-111.976397288361,$$,4.0
10,a-1AKw3H21ugDRozr2ZZyg,Two Bit Street Cafe,84401,41.221007,-111.978138,$$,3.5
11,BYxAaTDJBqGUFv_FbEuYPQ,Ramen Haus,84401,41.21943,-111.96994,$$,4.0
12,KqZndSWp-fi24b1a2U9L2Q,Kneaders Bakery & Cafe,84401,41.2321091,-111.9709702,$$,3.5
13,U0NZ3JheJDCiyw06i3MNHQ,Lee's Mongolian BBQ,84401,41.212877,-111.970114,$$,4.0
14,fhQF337xgV28ug7-Ivz97w,Lucky Slice Pizza,84401,41.2207564721419,-111.97595000267,$,4.0
15,ww4u6OuPGxgzUQETATrpJQ,The Lotus Wellness Spot,84401,41.22061,-111.97841,NA,5.0
16,D9Lf-ivRyfV4U2YucU15zQ,Brixton's Baked Potato,84401,41.2229414,-111.9716451,$,3.5
17,33e7_RhBJzg4NS-gUeit9w,Funk 'n Dive,84401,41.219438,-111.970041,$$,4.0
18,cDfOqmhYDIxtnBZRFHyFuw,Bangkok Garden,84401,41.2222061,-111.9731007,$$,3.5
19,DO1AS1wS9_FOzovVM6N0oQ,Harp And Hound,84401,41.2197058029657,-111.970346666678,$$,4.0
20,knogAglTi6QizVYvXNwd_w,Thai Curry Kitchen,84401,41.2207117,-111.9653174,$,4.0
21,vpJD3sdoDFOI6jpWlc3rPw,Zucca,84401,41.22058,-111.9753,$$,3.0
22,1LfJvL2B3IbhC_DqAhMeUA,Sub Zero Nitrogen Ice Cream,84401,41.223736,-111.971546,$,3.5
23,6kjoUUzT_l66Cgp9RcEJsQ,Slackwater Pub & Pizzeria,84401,41.2333,-111.97047,$$,4.5
24,LBhDwD_V3m_9mO_984Oojw,Harley & Bucks,84401,41.22195,-111.96995,$$,3.0
25,QQIl9giE68MXTZuhnViSeA,Warrens Craft Burger,84401,41.2209208976884,-111.974340006709,$$,3.5
26,g3yQC_qjJT0gq0J9CfUHlg,Tona,84401,41.22087,-111.97556,$$,4.5
27,TP-8Dk1gz0ICKf8gkWAVCg,New Sun Restaurant,84401,41.22425,-111.97063,$,3.5
28,-I8KBtZa4_2OfuQZ7DZ3jw,Rovali's Ristorante Italiano,84401,41.22088,-111.97669,$$,4.0
29,HsUNZyqWwIFB05J4IOu6NA,Five Guys,84401,41.2243433,-111.9707682,$$,3.5
30,kj_XpJMvyKC7ejhBYvOx7A,Wing Nutz,84401,41.22417,-111.9713,$$,3.5
31,cWX5mxYvUVu1AuXJWHqftw,Roosters Brewing Company & Restaurant,84401,41.220601309003,-111.974616193929,$$,3.5
32,Xu8EAmBVfUggEj-CxDB2Hg,Costa Vida Fresh Mexican Grill,84401,41.225029,-111.9739328,$,3.0
33,XEvenwDm6oSo6s9kWbz5Gw,Tokyo Station,84401,41.225856,-111.970746,$$,3.5
34,Q2N7Q-ax_OHbXSkilY2Diw,Prairie Schooner Steak House,84401,41.2343892,-111.9688807,$$,3.5
