,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,0rSsNKGe2wDJz1NAwdzpgA,The Sandwich Society,92705,33.746393,-117.837839,$,4.5
1,gH3DrrU7GNvbrMTFxlXXxQ,Mediterranean Guys,92705,33.75819,-117.83465,NA,4.5
2,TMdzyhnJMNj-fnWujQaiEQ,Macrobox Meals,92705,33.7164191393679,-117.849774703861,$$,5.0
3,SGWe4n2z0MZciiEbxvA6Yg,Tutto  Fresco,92705,33.7614205,-117.8349591,$$,4.0
4,ookJhQyUWs0wmq0chQ6yOw,Ponzu Sushi Bar,92705,33.760807,-117.838894,$$,4.5
5,Kfioao4aB7uCZ7DKdu1dLQ,Poke-Ria,92705,33.7601987,-117.839356,$$,4.0
6,CqX5UO4Ovgzx70TFrD3t_w,Avila's El Ranchito Mexican Restaurant,92705,33.7463035583496,-117.835556030273,$$,3.5
7,vfIhADAscU-i_znfoU4mJQ,Scooters Italian Ice,92705,33.76342,-117.79557,$,5.0
8,ItyYaZmzf4qyZbVz0IWwfQ,Rubio's Coastal Grill,92705,33.758552,-117.834888,$,3.5
9,Y7WIzvaCpsCwUA3yriuR9g,Juice It Up!,92705,33.7596751,-117.8349465,$,3.5
10,_x5Bu2JScT9zmG_LXh-_qQ,Gourmet Caterers,92705,33.717091,-117.8505516,NA,5.0
11,Z2ZZ2WaTYLP5tEuGY97bAA,Pho Asian Grill,92705,33.7651708,-117.835772,$,3.5
12,O050Y0d8v8L9tH6FGtvgBQ,People's OC,92705,33.71042,-117.85069,$$,4.0
13,yrGvjOtotqTMQ6C74IVakA,Black Angus Steakhouse,92705,33.7567215,-117.8348618,$$,3.5
14,Sab5uKhzN9tI0zGvmU4SzQ,Starbucks,92705,33.75953,-117.833748,$,2.5
