,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,PQH_j4tpqtcCmgrnZFpLzQ,Eatpastry,92121,32.8981142,-117.2029363,NA,5.0
1,fa9R6yoVRSNhs6WA-IXTsg,Lean and Green Cafe,92121,32.89876,-117.20348,$$,4.0
2,_6fliuyeJ5-mI-8p1sElQA,Cafe Seven,92121,32.89993,-117.18821,$,4.0
3,1O5W8JJYIT2XNSt8s9Exkg,Urbane Cafe,92121,32.90701,-117.1722,$,4.5
4,JdDT1k-BNDQWm9fu_1xpNw,Nourished Balance,92121,32.9016418,-117.1987,NA,5.0
5,hetSiVAGzvBo8inOEMHfKg,Guthrie CiderWorks,92121,32.88239,-117.17715,NA,5.0
6,9puCKZDkdxlkMwrKvYYvVg,Bowlology,92121,32.9060682225846,-117.173239743664,$,4.5
7,UVKD9lkT6LNE4eZS2CfyGg,Behind The Scenes Catering,92121,32.90295,-117.1793,NA,4.5
8,pYk-ftYXD4dzE3JoEyVq4A,Opera Cafe & Patisserie,92121,32.8910053,-117.2017326,$$,4.0
9,wuAd6gfBUPFmxhHy0OEjXg,Wich Addiction - Sorrento Valley,92121,32.90601,-117.17764,$$,4.0
10,w_Ay4MPkoRhMB_zyNNFa5A,Sweet As Bliss,92121,32.8992617923195,-117.178650563179,$$,5.0
11,hVh7FG3y3d2yeAenJXjguw,Naseem's Bakery & Kabob,92121,32.900799,-117.193183,$,4.5
12,fHgQTrSwNQFKyx9n4kknpw,Karl Strauss Brewery Gardens,92121,32.8967678,-117.2026702,$$,4.0
13,AnMISklVZ2SqutwGePHVjg,Marketplace Grille,92121,32.9062489060045,-117.173482663929,$$,4.0
14,hmYdvciWBndKZZ-v3iBIrA,Hanaya Sushi Cafe,92121,32.9006544,-117.1929667,$,3.5
15,1SLeOVZ-4glvouLF34dPZA,Greenspot Salad,92121,32.893501,-117.20392,$,3.5
16,87q7Zb6tUkYZMHrUWxc2LA,Torrey Holistics,92121,32.89821,-117.22182,$$,4.5
17,47k1qTmLYOYx-9R5vwVipA,EmbroidMe,92121,32.89993,-117.18821,$$,4.5
18,SQEG9sfJ9Toj0Zy16Y-I7Q,The WineSellar & Brasserie,92121,32.90366,-117.18281,$$$,4.0
19,C1LtHjt3Cx77AgWZnFCA8g,Green Acre Campus Pointe,92121,32.8933839683147,-117.223981639951,$$,3.5
20,xWqmcC9uVZ_giCib-89SFQ,Nanay's Best BBQ,92121,32.9064147002979,-117.173668406904,$,4.0
21,2vJLKPgwQGQ61WymBy76JQ,Zumbar Coffee & Tea,92121,32.9020031655509,-117.225558185472,$,4.5
22,ggSqaZWVvNSzP3PAYBDlhg,Pacific Beach Peanut Butter,92121,32.8802687960222,-117.177892272693,$$,4.5
23,giXLKUTTwTtfF0ff6p6EBQ,Luckybolt,92121,32.90202,-117.225507,$$,4.5
24,4ieoHYHRuO1l9FBzGfK-QA,Donut Touch,92121,32.90634,-117.173833,$,3.5
25,uEqErToDOQ78fdVuGd6hWA,Starbucks,92121,32.8936864315169,-117.203261,$,3.5
26,AR5sQe1gZ_pFgbkP5FPFUw,Punjabi Tandoor,92121,32.8944535,-117.2015167,$,4.0
27,bnfLUfYmIs2-RrUeWZgoDA,Chicks Natural,92121,32.8934516906738,-117.203605651855,$,3.0
28,4fjyRGEeLU68csTVuWMf3g,Starbucks,92121,32.90706,-117.1724565105,$,4.0
29,_a_nIf2mlV09QwAr2zle4g,Knockout Pizzeria,92121,32.9058593304161,-117.173259370029,$,3.5
