,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,P-GrWIce-_KJilCSoz432Q,True Seasons Organic Kitchen,92807,33.8607357019917,-117.790987239903,$$,4.0
1,o9uTGNWOH18yDpVUNoX1QQ,Board & Brew - Anaheim Hills,92807,33.851986,-117.789477,$,4.5
2,WvPr5cb2XNpLQMqmFm2v0A,Reunion Kitchen + Drink,92807,33.852017,-117.7874259,$$,4.0
3,ddrirh3umk0VDBPTc9wWLQ,Harvest Fresh Farmers Market,92807,33.8452338427305,-117.777035683393,$$,4.5
4,tnaRn104VSWnYBjQOHUaxA,Yves' Restaurant and Wine Bar,92807,33.852613,-117.789184,$$,4.5
5,WnDLz8cCHU8S1YY9KgaB7Q,Campitelli Cookies & Sandwiches,92807,33.8519325256348,-117.792213439941,$,4.5
6,J-txL58sm8ZSTsfhp82j6w,Mother's Market & Kitchen,92807,33.8518437,-117.7882225,$$,4.0
7,uI9TyCYta3lchfsHWTs8Iw,Suthathip Thai Restaurant,92807,33.84575,-117.77596,$$,4.5
8,6frj6apkWnGa85xq1pu2tA,Rubio's Coastal Grill,92807,33.852305,-117.787461,$,3.5
9,7I99rRsf9GOxL5YB8oY-6w,Craftsman Pizza:Bar:Grill,92807,33.8599897,-117.7923256,$$,4.0
10,QZ5kTKKGDsPR8blM8eruDQ,zpizza,92807,33.8524386166906,-117.786967645508,$$,4.0
11,Q8bpcl_zk8AYYND-qi8YzQ,Anatolian Fresh Mediterranean Grill,92807,33.8447888,-117.7769945,$$,4.5
12,UNRm329404cbHbcvwUB60A,Starbucks,92807,33.8521605547426,-117.788295795591,$,4.0
13,HW4LP0Urs7kgxF-P02enSA,Pick Up Stix,92807,33.8511874,-117.7925967,$,3.0
14,uE3QLUv-2n0bgLrt8vtluw,Nekter Juice Bar,92807,33.8598879185462,-117.791977498632,$,4.0
15,HTRet-9SkCXo-ZVb0y6uRg,Papa John's Pizza,92807,33.8443995257013,-117.775364728881,$$,3.0
16,5ZWMDYlF4bOCgS0XJd2G7Q,Yagi Japanese Restaurant,92807,33.8560271505123,-117.771549609597,$$,4.5
17,EFiFyj1pSVP8iEzeSo0w5Q,Slater's 50/50 - Anaheim Hills,92807,33.8563838347196,-117.770539256882,$$,4.0
18,W8c97f-QfFZMCxALlVtRzQ,Bangkok Spice,92807,33.86532,-117.805379,$,4.0
19,GSjynkAuaVpypcthe6lKdg,Wingstop,92807,33.860651,-117.792289,$$,2.5
20,TRSlJhow3SpDHHDoc4fpQA,Keno's Restaurant,92807,33.85886,-117.78878,$$,3.5
21,q54b-Vcmxu_MhN05RlA95Q,Curry Out Indian Cuisine,92807,33.861843,-117.7913554,$$,4.0
22,h8BDSsye_IIL-nr0VVsdOg,Out Of The Park Pizza,92807,33.85942,-117.79184,$$,3.5
23,jQV1iT5-9n3FSa912f7JOA,Zito's Pizza,92807,33.850201,-117.792312,$$,3.5
24,VBEhLstlig-WFGAZAeT7Og,Starbucks,92807,33.861119,-117.791297,$,3.5
25,io7gkPHVKTiOk6LzCb6zjg,Crème & Sugar Gone Mad,92807,33.8565218,-117.7702184,$$,4.0
26,gfPkemHgnivzQSTXNp4xZA,Baci Italian Restaurant,92807,33.853653,-117.815205,$$,4.5
27,KX0Xvsui9GVCa7z4gIaLXQ,Pepz Pizza & Eatery,92807,33.8560335722407,-117.771684238623,$$,3.5
28,PzWhaZDNym2Gw0h4ko57CA,Wholesome Choice,92807,33.86086,-117.78816,$,3.5
29,0SikEPL222Aokb3QyQlKLg,Domino's Pizza,92807,33.8516326,-117.7921597,$,2.5
