,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,oN8I9nNL1B_bpldse0_FvA,Healthy Junk,92805,33.8339895,-117.9156345,$$,4.0
1,cL-TCb6eHvlCcU3n8Y7aEA,Lean Mean Meals,92805,33.8380584716797,-117.911010742188,NA,5.0
2,nKRNvDtofCRS7hp9_vGE1Q,Black Sheep GCB,92805,33.831546,-117.911866,$$,4.0
3,FZ1IuFbtJf1Md6b5BaVBDw,Okayama Kobo Bakery & Cafe,92805,33.8338964381898,-117.914775656651,$$,4.5
4,9mlRp2q00iLUn20eXtzJ7A,The Blind Rabbit,92805,33.8313913199616,-117.912403905831,$$,4.5
5,H5VSlOO79Y3TYYWo0VmC4A,Kettlebar Steam Cooking,92805,33.8315459970277,-117.911865971982,$$,4.0
6,gVq6gO9YXJkE6WTa7oTvlg,The Kroft,92805,33.8315905610319,-117.911833813491,$$,4.0
7,_iIzPf0xerpp2cLjJPo_-g,The Iron Press,92805,33.8316144046922,-117.91183120194,$$,4.0
8,xL1Z4NFPr2uxJ9Q_KnE6Nw,Umami Burger - Anaheim,92805,33.8326929289156,-117.912641193932,$$,4.0
9,HIaJGvWo0uLpFE_I8buLmg,Unsung Brewing Company,92805,33.8309572850531,-117.912082617532,$$,4.5
10,8MUD7bjr641TwS56SDk2vA,Urbana,92805,33.83153,-117.91185,$$,3.5
11,w-D27cH6p1C9gcmowN4AUQ,Carolina's Italian Restaurant,92805,33.82112,-117.9157,$$,4.0
12,hWvoXuypOzK5vQuW-5z9iw,Colony Wine Merchant,92805,33.833255,-117.915066,$$,5.0
13,_k36cYlKJrJwQ0Ro5MJVIw,Zov's Anaheim,92805,33.804365,-117.889476,$$,4.5
14,D2XCJqwRoUHSq-sy9BRL0A,Pour Vida Latin Flavor,92805,33.8340838366177,-117.915095196354,$$,4.5
15,wiaO_5MsZpGI8o6uxZ3srg,Spoon Caterers,92805,33.82782,-117.90809,$$$,5.0
16,hrGdhXmRjZxfdVuJswNvSQ,The Ranch Restaurant,92805,33.81859,-117.897359,$$$,4.5
17,Het88s06XJwsYoIXxothrg,Original Pancake House,92805,33.8386535644531,-117.898025512695,$$,4.5
18,Bfg-jYPsVf-EyyvbiUgUPQ,Popbar,92805,33.83153,-117.91185,$,3.5
19,Lx3JZTKzD6Yh31kQlW7SOQ,Mangal,92805,33.831546,-117.911866,$$,4.0
20,w4SRct-tqjwXk5bpORV-yA,Pandor Artisan Bakery & Café - Anaheim,92805,33.83153,-117.91185,$$,3.5
21,ZWEEEs5WiW0YGeCucj5D9w,ADYA,92805,33.8313660816253,-117.912224717438,$$,3.5
22,de45BaDlXrTVdIbFu9ntDA,The Classic Taco,92805,33.8378143310547,-117.910202026367,$,4.0
23,gIcKM4TwPGnJIMAiRmSLZA,Tri Tip Man Food Truck,92805,33.8100764,-117.8925506,$$,4.5
24,Aa_xHG6m37Ca4jGuYtQdNg,Hammer Workshop & Bar,92805,33.831530274779,-117.91216879806,$$,4.0
25,iUENAvEjgm8Iycnbm8_vEg,Decades Bar and Grill,92805,33.8343,-117.91537,$$,4.5
26,ehkm9GhKELqI-pOhZqKLXw,Ted's Burgers,92805,33.8233184814453,-117.910255432129,$,3.0
27,N9AQ-_TTHxRZUotYIEm6Gg,Fiesta Gourmet,92805,33.81022,-117.89258,$,4.0
28,hrsUrZv1Eur2WvnN1x462A,PokiNometry,92805,33.8331006062957,-117.918787077069,$,4.0
29,BSqIUzhV7XTpWe_cDh0Ujg,Hobo Co Pizza,92805,33.81022,-117.89258,$$,4.5
30,dDWJjo0zoPUKVfzcBa6FRw,Ruby's Diner,92805,33.8324,-117.92812,$$,4.0
31,PL3PaPVGIvDMJqXcncbd5A,Starbucks,92805,33.835364,-117.914059,$,2.5
32,ViFr8SmB5DHmXAxKiB7A6g,Orange Tei,92805,33.8313783359372,-117.912321276963,$$,3.0
33,qEexAVPM6bu1OkC8RIQCww,Flame Broiler,92805,33.833249265074,-117.91513294128,$,3.5
34,w1VwRH_5RWd0QFiuUT2L4w,Anaheim White House Weddings,92805,33.82353,-117.9106,$$$,3.5
35,vESWdlK1AQWweJUrwBPLmA,Tandoori Garden,92805,33.8363036,-117.9138121,$$,3.5
36,H-hDGy-cJArtJl6kG9B9aQ,Starbucks,92805,33.817786,-117.914684,$,2.5
37,e6WeHvQs23OYxDNpm61_qg,Starbucks,92805,33.832949,-117.928467,$,2.5
