,ID,Name,Zipcode,Latitude,Longitude,Price,Rating
0,qEi1l2M1L2jTaHlyKM0MLA,Orange Kitchen,92084,33.20441,-117.1968,NA,5.0
1,bh_ICcUwp1jHUsVVEiAixg,Thai Thai Restaurant,92084,33.22523,-117.22529,$$,4.5
2,q0U8_bdI9JhgcXUZ_t5gkg,Ciao Ristorante Italiano,92084,33.23074,-117.22578,$$,4.5
3,ZlPtnaZjKKQMXRj8sRaUgw,Upper Crust Pizza,92084,33.218111,-117.225894,$,4.5
4,G5PHpm1yNrTvpXv0xcpDQA,When Pigs Fly BBQ,92084,33.21763,-117.225423,$$,4.0
5,C1N6npBd2E7Y5ldhi61LiQ,Prohibition Brewing,92084,33.23045,-117.22684,$$,4.0
6,cTOmz7GGFqWp4AWPuZpeOQ,Brooklyn Boyz Pizza,92084,33.2193524,-117.2259851,$,4.0
7,HFKaN5uPOFPKMNK4oiwZGA,Two Brothers From Italy Pizza,92084,33.2121276855469,-117.229774475098,$$,4.0
8,cTYExcVyTaREsz9vgXI9sw,Marco Italian Restaurant,92084,33.22737,-117.22567,$$,4.0
9,vgoXE_XgWjE8hzzj3ag3iA,Spicy King,92084,33.218775,-117.2259751,$$,3.5
10,JvUTuxNxeAx0bejbtRAvQw,Starbucks,92084,33.219189,-117.225713,$$,2.5
